idx,final_scores
1286,1.0813679449094618
1287,1.081614130596949
1288,1.0818603162844365
1289,1.0829400987842577
1290,1.084005879333352
1291,1.0844769682798658
1292,1.0848286269816927
1293,1.0851802856835193
1294,1.085531944385346
1295,1.0858836030871726
1296,1.0864483454518041
1297,1.0870130878164352
1298,1.087430011439664
1299,1.0882344505647608
1300,1.0886062110770371
1301,1.0890274010244414
1302,1.0895865265094453
1303,1.0901456519944495
1304,1.0907745546871166
1305,1.091408962458463
1306,1.0921852456328165
1307,1.09296152880717
1308,1.0935501116059518
1309,1.0943263947803052
1310,1.0951327747698594
1311,1.0957915953962103
1312,1.0964417447410346
1313,1.0972480755381713
1314,1.097890622418532
1315,1.0985331692988929
1316,1.0991577788351568
1317,1.099809837740173
1318,1.1005401081163693
1319,1.1013007391580032
1320,1.1019999243986187
1321,1.103068048295583
1322,1.1043172181756942
1323,1.1053117994090667
1324,1.1066740089916776
1325,1.1080362185742887
1326,1.1096021965647174
1327,1.1103840921466601
1328,1.112012526618677
1329,1.1131243915185354
1330,1.114155281227779
1331,1.115216451105778
1332,1.116279190669087
1333,1.1173419302323957
1334,1.1175392231293055
1335,1.1176930701778238
1336,1.1178177148187256
1337,1.1178930954899025
1338,1.1179684761610793
1339,1.1181319291470495
1340,1.1182073098182264
1341,1.118863912313769
1342,1.1195621405382696
1343,1.1203215328253997
1344,1.12108092511253
1345,1.1224643902913738
1346,1.1239133574096298
1347,1.1255228170247529
1348,1.1270513774739064
1349,1.1286608370890294
1350,1.1301888027571392
1351,1.1315722679359832
1352,1.1329767516930505
1353,1.1345479664398832
1354,1.1358156460849447
1355,1.1363846368855997
1356,1.1370511046967935
1357,1.1377175725079873
1358,1.1379873750277294
1359,1.1383053816442092
1360,1.1386233882606889
1361,1.139056701902894
1362,1.1394720782010026
1363,1.1397186350676372
1364,1.1400625616159004
1365,1.1411214910029015
1366,1.1420113326361536
1367,1.1429116835585171
1368,1.1440972610594082
1369,1.1450259647021837
1370,1.1459432825364149
1371,1.146773985940215
1372,1.147945856644882
1373,1.1487141035670934
1374,1.1494137002351974
1375,1.150076053771505
1376,1.1507284301912133
1377,1.1513792369256117
1378,1.1520446761680843
1379,1.152727332756548
1380,1.153601423872246
1381,1.1542522306066447
1382,1.1548827342888872
1383,1.155432490854449
1384,1.15581348612503
1385,1.156282553710404
1386,1.1561260100230202
1387,1.155823302248264
1388,1.1554385549378685
1389,1.1550538076274728
1390,1.1546110803454466
1391,1.1541343834633813
1392,1.1534971940844485
1393,1.1529409038714857
1394,1.151784090518495
1395,1.150625296052706
1396,1.1494082398768972
1397,1.1481701651228653
1398,1.1468262506473843
1399,1.145724980005358
1400,1.1450327443116701
1401,1.1443992130597558
1402,1.1438063684088364
1403,1.143454007597056
1404,1.1432096241408507
1405,1.1429652406846451
1406,1.1427155489194287
1407,1.1425190609893447
1408,1.144406511425641
1409,1.1461965921803086
1410,1.1469451755517865
1411,1.1475056650083562
1412,1.1478788342125772
1413,1.1482520034167982
1414,1.148384456235908
1415,1.148528294863562
1416,1.1487562525244879
1417,1.1489842101854137
1418,1.1492121678463396
1419,1.1493734742541084
1420,1.149534780661877
1421,1.1495150634466884
1422,1.1494953462314998
1423,1.1494609965082376
1424,1.1494561219869048
1425,1.1490809314215442
1426,1.1488971753834178
1427,1.148715574867569
1428,1.148572814001054
1429,1.1485107421147265
1430,1.1484486702283991
1431,1.1483865983420716
1432,1.1485762843024796
1433,1.1487659702628876
1434,1.1489853908034247
1435,1.1492423630463744
1436,1.149724954074418
1437,1.1501744788540826
1438,1.1506240036337472
1439,1.1515488479077975
1440,1.1525571672416601
1441,1.1535884683783924
1442,1.1546760680004977
1443,1.155896214354509
1444,1.1569946810287597
1445,1.1583527539762946
1446,1.1597108269238297
1447,1.1610963581841927
1448,1.1625846702920675
1449,1.164072982399942
1450,1.1655612945078166
1451,1.1669575452430734
1452,1.168300592143198
1453,1.167657070358571
1454,1.1670135485739437
1455,1.166757967134787
1456,1.16649346397998
1457,1.166394833183658
1458,1.1662700633256944
1459,1.1662573403778125
1460,1.1662446174299306
1461,1.1661363896402324
1462,1.1659613361878982
1463,1.1657788278483516
1464,1.1656582617060327
1465,1.1655376955637136
1466,1.165577849992196
1467,1.1656180044206783
1468,1.1656116317666425
1469,1.1656270826576556
1470,1.165788626083434
1471,1.1659829584912405
1472,1.1662052992725394
1473,1.1665183195667386
1474,1.1668608105908296
1475,1.167229887880354
1476,1.1675989651698784
1477,1.1678310505218041
1478,1.1680355076234616
1479,1.1682102301449897
1480,1.1683750292143738
1481,1.1684061590703338
1482,1.1684812580031216
1483,1.1685563569359094
1484,1.1686757603483693
1485,1.168935366621654
1486,1.1694276574999458
1487,1.1700057936181472
1488,1.1706976089402705
1489,1.171435110601783
1490,1.1723645387147017
1491,1.1734137816675685
1492,1.1743948797066124
1493,1.1751533820581967
1494,1.1756863729535971
1495,1.1762193638489973
1496,1.1767656009207164
1497,1.1773118379924354
1498,1.1778580750641543
1499,1.1784043121358732
1500,1.178950549207592
1501,1.1795049477485149
1502,1.1800815544297474
1503,1.1806843001726215
1504,1.1813396504975464
1505,1.1819950008224716
1506,1.1827597863873334
1507,1.183591397614831
1508,1.1843210284896046
1509,1.1850903039805376
1510,1.1858238434164534
1511,1.1865163876807578
1512,1.1871456749686862
1513,1.1878171827666157
1514,1.1884520243256405
1515,1.1891239614392102
1516,1.189758802998235
1517,1.1903837837136464
1518,1.1909599923835041
1519,1.191290377600946
1520,1.1915941765529547
1521,1.191851788297327
1522,1.1920105545875574
1523,1.1921969491280562
1524,1.1924719615719748
1525,1.1927193457656247
1526,1.1928781120558547
1527,1.1930259755176362
1528,1.1931470335841263
1529,1.1932277941169207
1530,1.1931491891064039
1531,1.1928941979762522
1532,1.192346422523489
1533,1.1916792794345692
1534,1.1907763168420604
1535,1.1900170229397644
1536,1.189100429575676
1537,1.1881838362115877
1538,1.1873870576874475
1539,1.1868157906194912
1540,1.1859464130317605
1541,1.1858031468249604
1542,1.1859334262336412
1543,1.186063705642322
1544,1.1863222609866955
1545,1.1864525403953763
1546,1.1865835800505034
1547,1.186842135394877
1548,1.1872376200683181
1549,1.1868721204091297
1550,1.1863405247895602
1551,1.1856994939300542
1552,1.1850584630705485
1553,1.1846929634113599
1554,1.1843274637521712
1555,1.1839977001480002
1556,1.1841631431908448
1557,1.1843918432100653
1558,1.1846248498018028
1559,1.1848578563935401
1560,1.185086556412761
1561,1.1853195630044981
1562,1.185552569596236
1563,1.185795624857179
1564,1.1861113686224716
1565,1.1862773572539425
1566,1.186254952343964
1567,1.1863766722720661
1568,1.1864428852655073
1569,1.1864204803555287
1570,1.1864535823802114
1571,1.186754376122738
1572,1.1870551698652643
1573,1.1880904019233283
1574,1.189214421822253
1575,1.190496617702402
1576,1.1916398002838129
1577,1.1929336234625536
1578,1.1942384791588427
1579,1.1957172568818721
1580,1.196784016807271
1581,1.197865722283398
1582,1.1989474277595247
1583,1.2000291332356516
1584,1.2012039107649661
1585,1.2026095348917032
1586,1.2032758014611906
1587,1.2036563540000174
1588,1.2039929016857127
1589,1.2041764072897156
1590,1.2045129549754112
1591,1.2048236766421196
1592,1.2050061223731354
1593,1.2051214696472017
1594,1.2058932807836353
1595,1.2068311878804499
1596,1.2075859560803708
1597,1.2085238631771853
1598,1.2097174590420665
1599,1.2109809752198246
1600,1.2122444913975827
1601,1.2131004662876677
1602,1.2139564411777528
1603,1.214819043628035
1604,1.2156901876707442
1605,1.216675203215006
1606,1.2176602187592682
1607,1.2186452343035301
1608,1.2196202011785864
1609,1.2207388322718173
1610,1.2219040306959077
1611,1.2229209452866519
1612,1.2236401607851104
1613,1.2244148832182296
1614,1.2250784129005103
1615,1.2256864356481298
1616,1.226115384581325
1617,1.2265443335145203
1618,1.2262656495274695
1619,1.2260496679840929
1620,1.2267655339261494
1621,1.2276204131669441
1622,1.2284752924077387
1623,1.229319139130985
1624,1.23017401837178
1625,1.231185575461096
1626,1.2322196716215286
1627,1.2331735125894512
1628,1.234091143466337
1629,1.2339272790528784
1630,1.2337609818507909
1631,1.2335946846487038
1632,1.2334405558617965
1633,1.2332326463468652
1634,1.233049502977934
1635,1.2328025928203037
1636,1.2325601323404038
1637,1.2323390482017607
1638,1.2320267568497423
1639,1.2317990809272052
1640,1.2315714050046682
1641,1.2315268679790246
1642,1.2312991920564873
1643,1.230649731405503
1644,1.2299643155696427
1645,1.2292788997337822
1646,1.2285128485821895
1647,1.2277088119405055
1648,1.2269700983567167
1649,1.2262286255255312
1650,1.2256991272917463
1651,1.2251696290579612
1652,1.2242365517621003
1653,1.2233034744662394
1654,1.2223691986642158
1655,1.2215381106651546
1656,1.2210898872485247
1657,1.2207616441372464
1658,1.2204263307340169
1659,1.2201464214085762
1660,1.2198665120831351
1661,1.2196423914307446
1662,1.219425341070305
1663,1.2190697916954882
1664,1.2185684315242948
1665,1.2170308286144678
1666,1.2155688657540167
1667,1.2141069028935658
1668,1.212644940033115
1669,1.2111273718531685
1670,1.209529548480713
1671,1.2078770723328387
1672,1.2063327300618665
1673,1.2048513719729572
1674,1.204438652065373
1675,1.2040154139246013
1676,1.20359217578383
1677,1.2035422991449098
1678,1.203669707505246
1679,1.2037971158655822
1680,1.2039635248686176
1681,1.2042524408784288
1682,1.2045199805469833
1683,1.2048632988980894
1684,1.205241248710847
1685,1.2057883309977326
1686,1.2063354132846185
1687,1.2068824955715043
1688,1.2073293326563788
1689,1.2076558137847166
1690,1.207950382450459
1691,1.2083108287067978
1692,1.2086773479906323
1693,1.2088690061197627
1694,1.208921436292335
1695,1.2086480203659538
1696,1.2080883671804754
1697,1.2079439203556646
1698,1.2077994735308537
1699,1.207644597913614
1700,1.2075056606395203
1701,1.2075251005883578
1702,1.207329708307564
1703,1.2071552183320078
1704,1.2070365170295014
1705,1.206917815726995
1706,1.2067809937268377
1707,1.2066480042631773
1708,1.2066535138138947
1709,1.2068099054519892
1710,1.2068154150027064
1711,1.2067452845040476
1712,1.2074423321105374
1713,1.2082218798725723
1714,1.2089745327985573
1715,1.2097271857245424
1716,1.2104721422732672
1717,1.2112515692902783
1718,1.2119094955090455
1719,1.212487206783644
1720,1.213112509485786
1721,1.213358247969481
1722,1.2132306249513247
1723,1.2132030011730939
1724,1.2130033067918213
1725,1.212796184355564
1726,1.212487931253787
1727,1.2122188218999228
1728,1.2118953102047638
1729,1.2116627374007045
1730,1.211301969157635
1731,1.2109427661278376
1732,1.2105835630980402
1733,1.2103854875944946
1734,1.2103750588020656
1735,1.2103965424722323
1736,1.2103997131471176
1737,1.2104347962845987
1738,1.2105194430183455
1739,1.2107375353636203
1740,1.210955627708895
1741,1.211500965900992
1742,1.2120868207566429
1743,1.2126802780767574
1744,1.2132853626954636
1745,1.2139091806810158
1746,1.214332347269181
1747,1.2150925579392504
1748,1.2158389365960338
1749,1.2165853152528174
1750,1.2171428129160184
1751,1.2176626426038206
1752,1.2181715694631745
1753,1.2188088438108275
1754,1.2192015066283413
1755,1.2197130898782194
1756,1.2202246731280972
1757,1.2200011606728638
1758,1.2197853758991557
1759,1.2196520912809927
1760,1.2195221875234972
1761,1.21945463291868
1762,1.2193213483005172
1763,1.2196096024487164
1764,1.2198978565969154
1765,1.2202707887831268
1766,1.2210232851877847
1767,1.2217757815924424
1768,1.2223487793390737
1769,1.2230417931673598
1770,1.223821376705698
1771,1.2241303319174284
1772,1.2242587956787134
1773,1.224387259439999
1774,1.22437536829117
1775,1.2243225401072229
1776,1.2241607238871313
1777,1.2234647227375148
1778,1.2226676803631376
1779,1.2218095410066994
1780,1.2209514016502612
1781,1.2200796628265087
1782,1.2192079240027562
1783,1.2183493732188295
1784,1.2174908224349026
1785,1.2167642414899902
1786,1.2160114722910191
1787,1.21579719459409
1788,1.2157630997769893
1789,1.2157290049598883
1790,1.2157025707437443
1791,1.2157184107020562
1792,1.2157198596423422
1793,1.215370360934831
1794,1.2150208622273195
1795,1.2148602445133905
1796,1.2146996267994616
1797,1.2144911985281315
1798,1.2141307612158683
1799,1.2138986713919042
1800,1.2135772794427193
1801,1.213255887493534
1802,1.2129024131443118
1803,1.212458710958019
1804,1.212015008771726
1805,1.2115679257247658
1806,1.2112074884125026
1807,1.2110047977658238
1808,1.2105723651150888
1809,1.210139932464354
1810,1.2095584020693717
1811,1.20907391489725
1812,1.2085894277251281
1813,1.2080078973301458
1814,1.2074784214565506
1815,1.2064676246136805
1816,1.205927456097419
1817,1.2055286352836896
1818,1.2051298144699603
1819,1.204730993656231
1820,1.2043321728425016
1821,1.2040407748516448
1822,1.204423420304218
1823,1.204947833830888
1824,1.2054320884570382
1825,1.2059389671230247
1826,1.206546274344577
1827,1.2071560054106816
1828,1.2078058953773065
1829,1.2084557853439317
1830,1.2089737054715421
1831,1.2096222493547533
1832,1.2097537451577483
1833,1.2097099996828165
1834,1.2097458609548957
1835,1.2097040295121932
1836,1.2096639600524317
1837,1.2096382816106959
1838,1.2099635508167574
1839,1.2102888200228192
1840,1.2106519226696828
1841,1.2109771918757446
1842,1.211388105080009
1843,1.2118226798369074
1844,1.2121931971226423
1845,1.212350523416662
1846,1.212507849710682
1847,1.212555557411211
1848,1.2126032651117398
1849,1.2126209430776371
1850,1.2127654346228272
1851,1.212726496588659
1852,1.212533192749574
1853,1.2120184477688865
1854,1.211503702788199
1855,1.2116672586310415
1856,1.2117837373307017
1857,1.2119002160303616
1858,1.2121137379528824
1859,1.2123483321180815
1860,1.2130375178819082
1861,1.2138091590809006
1862,1.2145808002798935
1863,1.2154505087984302
1864,1.2163202173169672
1865,1.217189925835504
1866,1.2180596343540406
1867,1.2185565493195418
1868,1.2189798411247685
1869,1.219403132929995
1870,1.2198038006953853
1871,1.2200523789231599
1872,1.2202985333063816
1873,1.2205446876896031
1874,1.2208422079003722
1875,1.2211400232656442
1876,1.2214503782252433
1877,1.2220993827283602
1878,1.2227358431651116
1879,1.2232926968548523
1880,1.2238849109484253
1881,1.2244753630590577
1882,1.22506581516969
1883,1.2257481184671581
1884,1.2263099137588003
1885,1.2268338756096404
1886,1.2274979732407365
1887,1.228021935091577
1888,1.228254959571466
1889,1.2285155005006758
1890,1.2290758781562974
1891,1.229636255811919
1892,1.2302867852799664
1893,1.2309455567139003
1894,1.2316261159165796
1895,1.232143597784474
1896,1.2327578634970293
1897,1.2333703314503413
1898,1.2342071704901671
1899,1.234958446028473
1900,1.235122963359468
1901,1.2346812780622771
1902,1.2342997237869564
1903,1.2339181695116355
1904,1.2335155429936364
1905,1.2330301614139307
1906,1.232462324399059
1907,1.2319248301614731
1908,1.2312589258270572
1909,1.2308036589507036
1910,1.2305436054736272
1911,1.2302835519965505
1912,1.2303322435454216
1913,1.230832042975381
1914,1.2313318424053403
1915,1.2315347208776117
1916,1.231767177408685
1917,1.2319996339397585
1918,1.2321232679000904
1919,1.2319881184421149
1920,1.2318526738296365
1921,1.231559245533564
1922,1.230853580310003
1923,1.2301479150864418
1924,1.2294422498628803
1925,1.2285940250145104
1926,1.2283652400265692
1927,1.2281364550386282
1928,1.2278158188638515
1929,1.2276156906949007
1930,1.2274155625259497
1931,1.2271752396801756
1932,1.2270017335529615
1933,1.227092542754962
1934,1.22717286502804
1935,1.2272165300062894
1936,1.2272601949845388
1937,1.2272481160101174
1938,1.2272234795532169
1939,1.2272866113125311
1940,1.2273860068273377
1941,1.2274058760918154
1942,1.2274275431155373
1943,1.2270058209956203
1944,1.2265468959922483
1945,1.2260934715955178
1946,1.2261962837472948
1947,1.2262389648772019
1948,1.2262816460071089
1949,1.226812186225729
1950,1.2273730692216356
1951,1.2279220834289026
1952,1.2284000548417753
1953,1.22890156259022
1954,1.2291992393223161
1955,1.2293542714608834
1956,1.2294974348108112
1957,1.229564788173922
1958,1.2290105103780231
1959,1.2284562325821242
1960,1.2281988757439135
1961,1.2279976877019756
1962,1.2277964996600377
1963,1.2276700483158165
1964,1.227751014562355
1965,1.2277947197889456
1966,1.2277436848922045
1967,1.2276327559916027
1968,1.2267369933801449
1969,1.2259231540313407
1970,1.225251874307345
1971,1.2241291870757207
1972,1.2228384674912962
1973,1.221547747906872
1974,1.2202570283224474
1975,1.2191905143591344
1976,1.2190552307400213
1977,1.218955432741802
1978,1.2187514541482023
1979,1.2185945035053676
1980,1.2184742101573618
1981,1.2183539168093558
1982,1.2183088341950858
1983,1.2182680670974086
1984,1.2176671683061957
1985,1.2170662695149825
1986,1.216544896974098
1987,1.2160235244332132
1988,1.215945541035967
1989,1.2159903240236964
1990,1.2159841347232154
1991,1.2160289177109447
1992,1.2160809856484451
1993,1.2161821833945332
1994,1.2157463922433205
1995,1.2153106010921082
1996,1.214828421491553
1997,1.2143869419081064
1998,1.2139522687663735
1999,1.2135107891829269
2000,1.2132764230916617
2001,1.2130539257890358
2002,1.2128314284864101
2003,1.2127514684484033
2004,1.2126715084103965
2005,1.2126198295401949
2006,1.2135626961270625
2007,1.21444418399348
2008,1.2154042902865287
2009,1.2163643965795772
2010,1.2173617638925738
2011,1.2184538713289024
2012,1.2195613402154855
2013,1.2214536428129248
2014,1.222920435474329
2015,1.224362028202055
2016,1.2248438053191975
2017,1.22549361478914
2018,1.2261434242590823
2019,1.2271184939910107
2020,1.22784022277478
2021,1.2275977488787664
2022,1.2274918063004452
2023,1.2275166663592416
2024,1.2276862773414274
2025,1.227862368306559
2026,1.228059294496359
2027,1.2282562206861596
2028,1.2284531468759596
2029,1.2291627609090043
2030,1.2298723749420486
2031,1.2306374690775266
2032,1.2317333598579352
2033,1.2328292506383438
2034,1.2339564233240017
2035,1.23513456829787
2036,1.2363828214102075
2037,1.2376995235349464
2038,1.2389753780653252
2039,1.2403531458678594
2040,1.2417230965481094
2041,1.2431591215886255
2042,1.2445951466291412
2043,1.2460311716696573
2044,1.247577378780442
2045,1.2488639035932976
2046,1.2501504284061533
2047,1.2513570289573055
2048,1.2526542419407896
2049,1.2545258971391529
2050,1.2555624529204412
2051,1.2554620198928372
2052,1.2554229655856834
2053,1.2550514510354926
2054,1.2549694875244977
2055,1.2548441944380977
2056,1.254639697088099
2057,1.254476297766584
2058,1.2543128984450689
2059,1.254493085796935
2060,1.2542683837796147
2061,1.2553481931116637
2062,1.2564280024437124
2063,1.2575078117757614
2064,1.258201406968977
2065,1.2589058871024896
2066,1.259599482295705
2067,1.2602274637485609
2068,1.2607845276240837
2069,1.2611968405762173
2070,1.261602673545405
2071,1.2619876712899238
2072,1.2623089022457439
2073,1.2624745778345603
2074,1.2626081710233397
2075,1.262735798513534
2076,1.26281391159988
2077,1.2625526730327543
2078,1.262291434465629
2079,1.2619989139932541
2080,1.2616208613236248
2081,1.261209849734526
2082,1.2612013170861749
2083,1.2611845022235961
2084,1.2611149038974498
2085,1.2610664225343609
2086,1.261010124048988
2087,1.2609405257228414
2088,1.2606968086002859
2089,1.2603429094074616
2090,1.2599666679131896
2091,1.2595904264189175
2092,1.2588009417886248
2093,1.257920844726
2094,1.256466305448496
2095,1.255818584420262
2096,1.2552792208708259
2097,1.2547760584683507
2098,1.2546653889459485
2099,1.2542651683843504
2100,1.2539082773981574
2101,1.2537338589752078
2102,1.2535628750773806
2103,1.2533918911795534
2104,1.2526156840298448
2105,1.2522695661830008
2106,1.2515324670049008
2107,1.2507953678268011
2108,1.2500582686487012
2109,1.249382123347449
2110,1.2501807711834394
2111,1.2509611686326791
2112,1.2518471419531305
2113,1.2528040328509147
2114,1.2538466258833945
2115,1.2548892189158745
2116,1.2559318119483547
2117,1.2570381717695336
2118,1.2582427733197354
2119,1.2594473748699377
2120,1.2601120404498498
2121,1.260552987860784
2122,1.261047559478415
2123,1.2614970618978898
2124,1.2619465643173646
2125,1.2622690250836126
2126,1.2625389438763404
2127,1.262295070232458
2128,1.2620594519705752
2129,1.2616621158734354
2130,1.261251479935522
2131,1.2608408439976082
2132,1.2604435079004683
2133,1.2602202905997375
2134,1.2600166518810194
2135,1.2598353554637491
2136,1.2596540590464789
2137,1.2599659300269326
2138,1.2602778010073865
2139,1.2606353314950018
2140,1.2610080043030139
2141,1.261477031640047
2142,1.2618383946641596
2143,1.2621666556635895
2144,1.2624949166630197
2145,1.2628238753003653
2146,1.2630495656380658
2147,1.2633033135416756
2148,1.2635570614452853
2149,1.2643879750348674
2150,1.265218190986534
2151,1.2659780349494942
2152,1.2668373459798676
2153,1.2676966570102408
2154,1.2687239154246936
2155,1.268393780641375
2156,1.2680636458580568
2157,1.2675570176261937
2158,1.2670503893943308
2159,1.266526355990884
2160,1.266002322587437
2161,1.2655738119139577
2162,1.2651453012404787
2163,1.264627904341305
2164,1.2640382661415739
2165,1.2642129707749503
2166,1.2646054278787195
2167,1.2648543772856413
2168,1.2651483958907193
2169,1.2653224118302562
2170,1.2657090016202748
2171,1.266060011876603
2172,1.2662497157251627
2173,1.26637037130824
2174,1.2666527447265745
2175,1.266935118144909
2176,1.2672046478703378
2177,1.2674602874459875
2178,1.2677159270216374
2179,1.267951988015274
2180,1.2682538505748633
2181,1.2685557131344525
2182,1.2687917741280894
2183,1.2690278351217261
2184,1.2692182366082012
2185,1.2693607515126306
2186,1.2694069118880391
2187,1.2696230812570084
2188,1.269844983778591
2189,1.270019777852726
2190,1.2701560408481436
2191,1.270292303843561
2192,1.2704005092730695
2193,1.2705465481433798
2194,1.271462658527373
2195,1.2723607242383594
2196,1.2731892497596924
2197,1.2739364736316428
2198,1.274702439814515
2199,1.275303745561179
2200,1.2758059017551222
2201,1.276286028690272
2202,1.2766815491400165
2203,1.2770669672561001
2204,1.2773342833227586
2205,1.2776514044757303
2206,1.277823197812421
2207,1.2779251423888418
2208,1.2781732868289377
2209,1.278493672569591
2210,1.2784935831288327
2211,1.2784934936880743
2212,1.2785918427460072
2213,1.2786901918039404
2214,1.2789717468393356
2215,1.2791900985628097
2216,1.2794716535982051
2217,1.2799500945750593
2218,1.2805026774685864
2219,1.2810552603621137
2220,1.281607843255641
2221,1.2821732698420738
2222,1.282739237545095
2223,1.283257068231947
2224,1.2837748989187991
2225,1.2842269280396987
2226,1.2845359682201496
2227,1.2843952152986602
2228,1.2842544623771714
2229,1.2840808265608576
2230,1.283939935006193
2231,1.2837990434515285
2232,1.2835596060692622
2233,1.283242972368424
2234,1.2830063300098575
2235,1.282807521092093
2236,1.2825758292795042
2237,1.2823319958839627
2238,1.2825307108889308
2239,1.2820151251651144
2240,1.2815886895172304
2241,1.2811804192873761
2242,1.2807539836394919
2243,1.2803343544333217
2244,1.2800230469296456
2245,1.2797117394259698
2246,1.2794663944816114
2247,1.2792764893913453
2248,1.2790966866347402
2249,1.278951922295237
2250,1.278772119538632
2251,1.2786421218683401
2252,1.278652103456977
2253,1.2786620850456143
2254,1.2787303149281573
2255,1.278915095062967
2256,1.2790998751977771
2257,1.2794368343109612
2258,1.279621614445771
2259,1.2797431912686599
2260,1.2799134551683822
2261,1.2800205157561828
2262,1.2800047339343639
2263,1.2801018263496415
2264,1.2796381654581124
2265,1.2791745045665832
2266,1.2787108436750543
2267,1.2788442356221275
2268,1.2790415464071887
2269,1.27923885719225
2270,1.279668705005067
2271,1.2800090047305772
2272,1.2810974361517358
2273,1.2821858675728939
2274,1.2831693447361114
2275,1.2841528218993292
2276,1.2851362990625468
2277,1.285362964304514
2278,1.2854525928885032
2279,1.2855093385776681
2280,1.285566084266833
2281,1.2856557128508226
2282,1.2857574830177643
2283,1.2858975248852242
2284,1.2860098535336948
2285,1.2860517744171551
2286,1.286139717042849
2287,1.2861816379263096
2288,1.2861980100571342
2289,1.2861027735375932
2290,1.2858525898482056
2291,1.2856960908812007
2292,1.285674213671697
2293,1.285652336462193
2294,1.2856452259219004
2295,1.2856678857380404
2296,1.2855405534023487
2297,1.2854930827198296
2298,1.2854456120373103
2299,1.2853753607936278
2300,1.2852905933148573
2301,1.285295731686427
2302,1.2851486910796228
2303,1.2851538294511928
2304,1.2851589678227626
2305,1.2852413293451321
2306,1.2852313701166849
2307,1.2853442532978574
2308,1.2853906417471999
2309,1.2859380549648916
2310,1.2864854681825835
2311,1.2870328814002754
2312,1.2869965908125558
2313,1.2869493660921223
2314,1.2869570222210411
2315,1.2867321413222041
2316,1.2868431730796779
2317,1.2867216678093958
2318,1.2866001625391137
2319,1.286720876258684
2320,1.2868415899782542
2321,1.2869623036978244
2322,1.2878398293386453
2323,1.288927804611936
2324,1.2900157798852263
2325,1.291275293589046
2326,1.2926158987564664
2327,1.2939565039238865
2328,1.2947885086907212
2329,1.2956205134575558
2330,1.2964424650831468
2331,1.2972284481077483
2332,1.2980604528745832
2333,1.2988924576414176
2334,1.2997244624082522
2335,1.3005353412679537
2336,1.3012086021047478
2337,1.3017764078153542
2338,1.3023442135259604
2339,1.3029120192365666
2340,1.3032748848654205
2341,1.3036923451331999
2342,1.3039748571847096
2343,1.3044570099530375
2344,1.3047208736064217
2345,1.304984737259806
2346,1.3051586950628502
2347,1.3053007895957152
2348,1.3054499499484933
2349,1.3056239077515372
2350,1.3057743113308573
2351,1.3061038423890567
2352,1.306421267640607
2353,1.306604263432287
2354,1.306861897536849
2355,1.3071793227883992
2356,1.307460283042751
2357,1.307741243297103
2358,1.3080173558623498
2359,1.3082003516540297
2360,1.3077663448459471
2361,1.3072289624093094
2362,1.3066915799726717
2363,1.3065520076691937
2364,1.306208827951263
2365,1.3058656482333324
2366,1.3055224685154017
2367,1.3052923776923877
2368,1.304988873894882
2369,1.3048970137639706
2370,1.30463361520253
2371,1.3042891251774886
2372,1.3039446351524475
2373,1.3037334297455692
2374,1.3035222243386912
2375,1.30334667001811
2376,1.3031610625562848
2377,1.3029620881731172
2378,1.3027631137899498
2379,1.302499272496755
2380,1.3022811220149872
2381,1.3021933537987727
2382,1.3021704524925848
2383,1.3020826842763702
2384,1.3018968532126491
2385,1.3018391057869902
2386,1.301944068989007
2387,1.3020046785189345
2388,1.3018276439538017
2389,1.3018657501889168
2390,1.3019038564240317
2391,1.3017660147992283
2392,1.301660036444604
2393,1.3015469922700664
2394,1.301409150645263
2395,1.3012321563284714
2396,1.3009683552836182
2397,1.300918076161285
2398,1.3010973556894538
2399,1.3012617254431975
2400,1.301366304049953
2401,1.3015073476539067
2402,1.3016483912578607
2403,1.3017894348618146
2404,1.301669454556463
2405,1.3019153674496373
2406,1.3021133311522348
2407,1.3023112948548325
2408,1.3017973503689326
2409,1.301479151454822
2410,1.301064432546288
2411,1.3006143040415044
2412,1.300058760658874
2413,1.299503217276244
2414,1.298728356209949
2415,1.29790149875876
2416,1.2971266376924653
2417,1.2969099495670973
2418,1.2965499236823226
2419,1.2962496486961947
2420,1.295923775765014
2421,1.2955979028338331
2422,1.295354167823126
2423,1.2952052221281676
2424,1.2951587531821427
2425,1.2952426665016705
2426,1.2951585877167398
2427,1.2950096420217816
2428,1.294906230616923
2429,1.2949202146794982
2430,1.2949278529202652
2431,1.294868178046263
2432,1.2948378129087874
2433,1.2947794349257817
2434,1.2946887375247293
2435,1.2945373277368772
2436,1.2945618658089435
2437,1.2945787745843187
2438,1.2945379180458827
2439,1.294209098041713
2440,1.2937963960222805
2441,1.2932695049866025
2442,1.2925411978350532
2443,1.2914878853276792
2444,1.2903863642515296
2445,1.2892848431753798
2446,1.2881833220992303
2447,1.287049074649583
2448,1.2858291608415435
2449,1.2849085068670238
2450,1.2842072018804342
2451,1.2834749190871741
2452,1.282129582503635
2453,1.2810983439754333
2454,1.279970585452808
2455,1.2789393469246062
2456,1.2784521899458465
2457,1.2780617407871033
2458,1.277710775251154
2459,1.2774098205152626
2460,1.277160862164265
2461,1.2768599074283733
2462,1.276000779751555
2463,1.2751708500103152
2464,1.2742519714348497
2465,1.273333092859384
2466,1.2724434122194974
2467,1.271546714952114
2468,1.2704934739973472
2469,1.2694026232036741
2470,1.2683117724100013
2471,1.2672585314552338
